company,model,manufacture_year,km_driven,owner_type,fuel,transmission,mileage,max_power,seats,price
Renault,Duster,2017,70000,1st Owner,Diesel,Manual,19.01,108.45,5,400000
Honda,Jazz,2022,26000,2nd Owner,Petrol,Manual,18.7,88.7,5,635000
Renault,KWID,2021,30000,1st Owner,Petrol,Manual,25.17,53.3,5,225000
Honda,Jazz,2021,100000,1st Owner,Diesel,Manual,27.3,98.6,5,500000
Honda,Jazz,2021,16000,2nd Owner,Diesel,Manual,27.3,98.6,5,725000
Volkswagen,Polo,2019,85000,1st Owner,Petrol,Manual,16.47,74.0,5,290000
Maruti,Celerio,2019,43500,2nd Owner,Petrol,Manual,23.1,67.04,5,319000
Maruti,Swift,2025,1332,2nd Owner,Petrol,Manual,21.21,81.8,5,625000
Maruti,Swift,2018,55204,2nd Owner,Diesel,Manual,22.9,74.0,5,475000
Hyundai,i20,2016,50000,1st Owner,Diesel,Manual,23.0,90.0,5,350000
Hyundai,Verna,2024,24500,1st Owner,Diesel,Manual,24.0,88.76,5,1000000
Honda,Amaze,2021,48649,2nd Owner,Diesel,Manual,25.8,98.6,5,500000
Maruti,Wagon R,2024,15000,1st Owner,Petrol,Manual,20.51,67.04,5,420000
Mahindra,XUV500,2018,40000,1st Owner,Diesel,Manual,15.1,140.0,7,850000
Tata,Nexon,2024,40000,1st Owner,Diesel,Manual,21.5,108.5,5,900000
Maruti,Alto,2017,11500,1st Owner,Petrol,Manual,20.92,67.1,5,210000
Mahindra,XUV500,2021,70000,1st Owner,Diesel,Automatic,16.0,140.0,7,1030000
Maruti,Eeco,2017,56000,2nd Owner,Petrol,Manual,15.37,73.0,7,175000
Maruti,Swift,2020,70000,1st Owner,Diesel,Manual,25.2,74.0,5,425000
Ford,Figo,2021,35000,2nd Owner,Petrol,Manual,18.16,86.8,5,500000
Mahindra,XUV500,2022,60000,2nd Owner,Diesel,Automatic,16.0,140.0,7,1250000
Maruti,Ciaz,2020,65000,1st Owner,Diesel,Manual,28.09,88.5,5,475000
Maruti,Swift Dzire,2023,140000,1st Owner,Diesel,Manual,23.4,74.0,5,550000
Renault,KWID,2024,7000,1st Owner,Petrol,Automatic,24.04,67.0,5,490000
Jaguar,XF,2019,19000,2nd Owner,Diesel,Automatic,16.36,187.7,5,2100000
Honda,City,2010,90000,1st Owner,Petrol,Manual,13.0,90.0,5,125000
Maruti,Swift,2012,70000,1st Owner,Diesel,Manual,17.8,75.0,5,120000
Hyundai,Grand,2021,34000,2nd Owner,Petrol,Manual,18.9,82.0,5,410000
Tata,Safari,2023,60000,1st Owner,Diesel,Manual,14.1,147.94,7,1100000
Volkswagen,Vento,2021,29432,2nd Owner,Diesel,Manual,22.27,108.6,5,449000
Honda,Jazz,2021,49000,2nd Owner,Petrol,Manual,16.6,88.51,5,499000
Maruti,Swift Dzire,2023,15000,1st Owner,Petrol,Automatic,21.21,81.8,5,680000
Hyundai,Verna,2012,120000,1st Owner,Diesel,Manual,16.8,110.0,5,120000
Maruti,Swift Dzire,2018,60500,1st Owner,Diesel,Manual,23.4,74.0,5,450000
Maruti,Ignis,2023,15000,1st Owner,Petrol,Manual,20.89,81.8,5,550000
Maruti,Vitara,2022,90000,1st Owner,Diesel,Manual,24.3,88.5,5,750000
Ford,Freestyle,2023,50000,1st Owner,Diesel,Manual,24.4,98.63,5,730000
Maruti,Eeco,2020,70000,1st Owner,Petrol,Manual,15.37,73.0,5,250000
Mahindra,Bolero,2019,225000,1st Owner,Diesel,Manual,15.96,63.0,9,380000
Volkswagen,Polo,2018,35000,1st Owner,Petrol,Manual,16.47,73.9,5,335000
Toyota,Innova,2016,180000,1st Owner,Diesel,Manual,12.8,102.0,7,660000
Hyundai,Grand,2025,5600,1st Owner,Petrol,Manual,18.9,81.86,5,580000
Tata,Nexon,2023,50000,1st Owner,Diesel,Automatic,21.5,108.5,5,1020000
Hyundai,i20,2020,23114,2nd Owner,Petrol,Manual,18.6,81.83,5,525000
Honda,City,2012,75075,2nd Owner,Petrol,Manual,17.7,78.0,5,200000
Datsun,GO,2025,15000,1st Owner,Petrol,Manual,19.02,67.05,5,560000
Hyundai,Grand,2019,50000,2nd Owner,Diesel,Manual,24.0,70.0,5,350000
Honda,Jazz,2017,46967,2nd Owner,Petrol,Manual,16.7,88.8,5,259000
Tata,Safari,2016,40000,1st Owner,Diesel,Manual,13.93,138.0,7,450000
Renault,Duster,2019,50000,2nd Owner,Diesel,Manual,20.45,83.8,5,495000
Hyundai,Verna,2017,40000,1st Owner,Petrol,Manual,17.1,121.3,5,389000
Hyundai,Grand,2019,15000,1st Owner,Petrol,Manual,18.9,82.0,5,500000
Ford,Ecosport,2022,14636,2nd Owner,Petrol,Manual,15.9,120.69,5,725000
Skoda,Octavia,2022,31111,2nd Owner,Diesel,Automatic,19.5,141.0,5,1399000
Mahindra,KUV100,2023,20000,1st Owner,Petrol,Manual,18.15,82.0,6,380000
Toyota,Innova,2017,250000,1st Owner,Petrol,Manual,12.4,132.0,8,800000
Hyundai,i10,2014,50000,2nd Owner,Petrol,Manual,19.81,68.05,5,191000
Maruti,Swift Dzire,2018,70000,2nd Owner,Diesel,Manual,23.4,74.0,5,340000
Hyundai,i20,2016,38225,2nd Owner,Petrol,Manual,18.5,80.0,5,240000
Volkswagen,Polo,2022,18000,2nd Owner,Petrol,Automatic,17.21,103.5,5,830000
Maruti,Vitara,2023,40000,1st Owner,Diesel,Manual,24.3,88.5,5,735000
Maruti,Eeco,2023,20000,1st Owner,Petrol,Manual,15.37,73.0,5,400000
Honda,City,2020,56210,2nd Owner,Diesel,Manual,26.0,98.6,5,875000
Datsun,GO,2020,45000,1st Owner,Petrol,Manual,19.44,67.0,7,275000
Maruti,Swift,2021,65000,2nd Owner,Diesel,Manual,22.9,74.0,5,399000
Hyundai,i20,2024,25000,1st Owner,Petrol,Manual,18.6,81.86,5,660000
Honda,City,2012,44621,2nd Owner,Petrol,Manual,13.0,90.0,5,300000
Honda,Jazz,2023,44503,2nd Owner,Petrol,Manual,18.7,88.7,5,600000
Maruti,Wagon R,2022,60000,1st Owner,CNG,Manual,26.6,58.16,5,320000
Honda,Amaze,2020,59000,2nd Owner,Petrol,Manual,18.0,86.7,5,399000
Maruti,Ignis,2023,16000,1st Owner,Petrol,Automatic,20.89,81.8,5,500000
Maruti,Celerio,2020,11668,1st Owner,Petrol,Manual,23.1,67.04,5,325000
Mahindra,Thar,2024,23000,1st Owner,Diesel,Manual,16.55,105.0,6,1000000
Maruti,Baleno,2020,29000,2nd Owner,Diesel,Manual,27.39,74.0,5,550000
Tata,Safari,2015,120000,1st Owner,Diesel,Manual,11.57,138.1,7,200000
Hyundai,Creta,2023,105692,2nd Owner,Diesel,Manual,19.67,126.2,5,1350000
Honda,Civic,2012,60000,1st Owner,Petrol,Manual,13.5,130.0,5,200000
Maruti,Celerio,2022,40000,1st Owner,Petrol,Automatic,23.1,67.04,5,420000
Maruti,Vitara,2022,100000,1st Owner,Diesel,Manual,24.3,88.5,5,760000
Maruti,Ertiga,2018,44500,2nd Owner,Petrol,Manual,19.01,103.26,7,470000
Maruti,Swift,2020,62500,1st Owner,Diesel,Manual,25.2,74.0,5,460000
Ford,Ecosport,2023,54400,2nd Owner,Diesel,Manual,21.7,98.96,5,870000
Toyota,Innova,2015,48000,2nd Owner,Diesel,Manual,12.8,102.0,8,525000
Maruti,Swift Dzire,2024,7000,2nd Owner,Diesel,Manual,28.4,74.02,5,890000
BMW,3,2020,39000,2nd Owner,Diesel,Automatic,19.59,184.0,5,1890000
Mahindra,XUV500,2020,40000,1st Owner,Diesel,Manual,15.1,140.0,7,700000
Maruti,Swift Dzire,2023,100000,1st Owner,Diesel,Manual,28.4,74.02,5,900000
Maruti,Swift Dzire,2018,70000,1st Owner,Petrol,Manual,19.1,85.8,5,350000
Renault,Triber,2024,23000,1st Owner,Petrol,Manual,20.0,72.0,7,550000
Maruti,Alto,2015,72000,1st Owner,CNG,Manual,26.83,38.4,5,125000
Skoda,Rapid,2017,80000,1st Owner,Diesel,Manual,20.5,103.5,5,400000
Maruti,Baleno,2024,6500,1st Owner,Petrol,Manual,21.1,100.5,5,730000
Hyundai,i10,2019,36976,2nd Owner,Petrol,Manual,19.81,68.05,5,259000
Renault,KWID,2021,10000,1st Owner,Petrol,Manual,25.17,53.3,5,220000
Ford,Endeavour,2021,120000,2nd Owner,Diesel,Automatic,10.91,197.0,7,2100000
Hyundai,Grand,2019,50000,1st Owner,Petrol,Manual,18.9,82.0,5,400000
Honda,City,2019,85000,1st Owner,Diesel,Manual,26.0,98.6,5,520000
Renault,KWID,2021,27000,2nd Owner,Petrol,Manual,25.17,53.3,5,350000
Tata,Tiago,2023,27120,2nd Owner,Petrol,Manual,23.84,84.0,5,460000
Maruti,Swift,2023,37000,2nd Owner,Diesel,Automatic,28.4,74.0,5,775000
Mahindra,XUV500,2022,25000,2nd Owner,Diesel,Manual,16.0,140.0,7,1150000
Maruti,Swift Dzire,2023,50000,1st Owner,Diesel,Manual,28.4,74.02,5,600000
Honda,City,2021,122000,1st Owner,Diesel,Manual,26.0,98.6,5,800000
Mahindra,Bolero,2023,32525,2nd Owner,Diesel,Manual,16.5,70.0,7,765000
Maruti,Swift Dzire,2023,20000,1st Owner,Diesel,Manual,28.4,74.02,5,710000
Ford,Figo,2017,62230,2nd Owner,Diesel,Manual,20.0,68.05,5,325000
Maruti,Alto,2014,68000,1st Owner,Petrol,Manual,19.7,46.3,5,130000
Maruti,Alto,2013,35000,1st Owner,Petrol,Manual,19.7,46.3,5,140000
Honda,City,2018,38000,2nd Owner,Petrol,Manual,16.8,116.3,5,450000
Hyundai,i10,2017,45160,2nd Owner,Petrol,Manual,20.36,78.9,5,250000
Honda,City,2019,35000,2nd Owner,Diesel,Manual,26.0,98.6,5,511000
Hyundai,i10,2018,61500,2nd Owner,Petrol,Automatic,16.95,78.9,5,370000
Mahindra,Bolero,2023,45000,1st Owner,Diesel,Manual,16.5,70.0,7,620000
Maruti,Swift,2020,50000,1st Owner,Diesel,Manual,25.2,74.0,5,550000
Honda,Amaze,2024,47001,2nd Owner,Diesel,Manual,25.8,98.6,5,549000
Ford,Figo,2015,80000,1st Owner,Diesel,Manual,20.0,68.0,5,210000
Ford,Figo,2019,88000,1st Owner,Diesel,Manual,20.0,68.05,5,240000
Datsun,RediGO,2023,14001,2nd Owner,Petrol,Automatic,23.0,67.0,5,349000
Hyundai,Grand,2020,69000,2nd Owner,Petrol,Automatic,18.9,82.0,5,475000
Hyundai,Santro,2013,70000,2nd Owner,Petrol,Manual,17.92,62.1,5,150000
Toyota,Innova,2024,50000,1st Owner,Diesel,Manual,13.68,147.8,8,1526000
Maruti,Swift Dzire,2022,70000,1st Owner,Diesel,Manual,28.4,74.02,5,648000
Honda,City,2021,80000,1st Owner,Petrol,Manual,17.8,117.3,5,785000
Maruti,Swift,2020,25000,1st Owner,Petrol,Manual,20.4,81.8,5,460000
Renault,KWID,2023,25000,2nd Owner,Petrol,Automatic,24.04,67.0,5,370000
Ford,Ecosport,2020,142000,2nd Owner,Diesel,Manual,21.7,98.96,5,525000
Volkswagen,Vento,2024,10000,2nd Owner,Petrol,Automatic,18.19,103.2,5,1150000
Maruti,Eeco,2024,15000,1st Owner,Petrol,Manual,15.37,73.0,5,322000
Skoda,Rapid,2019,20000,1st Owner,Petrol,Manual,15.0,103.6,5,450000
Maruti,Swift Dzire,2021,40000,1st Owner,Petrol,Manual,20.85,83.14,5,500000
Hyundai,i20,2023,25000,1st Owner,Petrol,Manual,18.6,81.86,5,535000
Honda,City,2016,17000,1st Owner,Petrol,Automatic,16.8,118.0,5,400000
Hyundai,i20,2023,1493,2nd Owner,Petrol,Manual,18.6,81.83,5,699000
Hyundai,i10,2021,48000,2nd Owner,Petrol,Manual,19.81,68.05,5,399000
Hyundai,i20,2022,30000,2nd Owner,Petrol,Manual,17.0,80.0,5,535000
Maruti,Alto,2020,48000,2nd Owner,Petrol,Manual,22.74,47.3,5,215000
Mahindra,Thar,2020,58376,2nd Owner,Diesel,Manual,16.55,105.0,7,700000
Honda,City,2024,21000,2nd Owner,Petrol,Manual,17.8,117.3,5,1025000
Mahindra,Bolero,2017,68000,2nd Owner,Diesel,Manual,13.6,63.0,7,445000
Kia,Seltos,2024,5000,1st Owner,Petrol,Manual,16.1,138.0,5,1560000
Hyundai,Elantra,2023,13000,1st Owner,Petrol,Automatic,14.62,149.92,5,1575000
Mahindra,Scorpio,2022,51000,1st Owner,Diesel,Manual,15.4,120.0,7,1200000
Hyundai,i20,2014,71000,2nd Owner,Petrol,Manual,20.35,81.86,5,235000
Honda,City,2022,55000,2nd Owner,Petrol,Manual,17.8,117.3,5,575000
Ford,Freestyle,2024,10000,1st Owner,Diesel,Manual,24.4,98.63,5,800000
Maruti,Ertiga,2022,60000,1st Owner,Diesel,Manual,24.52,88.5,7,800000
Toyota,Innova,2020,165000,1st Owner,Diesel,Manual,12.99,100.6,7,830000
Hyundai,i20,2018,35000,2nd Owner,Petrol,Manual,17.0,80.0,5,325000
Maruti,Vitara,2021,64000,2nd Owner,Diesel,Manual,24.3,88.5,5,725000
Maruti,Swift Dzire,2023,47230,2nd Owner,Petrol,Manual,22.0,81.8,5,625000
Maruti,Ciaz,2023,23167,2nd Owner,Petrol,Manual,21.56,103.25,5,725000
Maruti,Ignis,2022,22115,1st Owner,Petrol,Manual,20.89,81.8,5,425000
Maruti,Swift,2024,38000,2nd Owner,Petrol,Manual,20.4,81.8,5,632000
Maruti,Wagon R,2012,53000,2nd Owner,Petrol,Manual,21.79,67.05,5,175000
Toyota,Innova,2023,27000,2nd Owner,Diesel,Automatic,11.36,171.5,7,1849000
Hyundai,i20,2016,62540,2nd Owner,Petrol,Manual,18.5,80.0,5,270000
Mahindra,XUV500,2022,20000,1st Owner,Diesel,Automatic,16.0,140.0,7,1350000
Maruti,Alto,2016,15000,1st Owner,Petrol,Manual,19.7,46.3,5,156000
Ford,Figo,2015,80000,1st Owner,Petrol,Manual,15.6,70.0,5,150000
Honda,WR-V,2023,22000,2nd Owner,Diesel,Manual,25.5,98.6,5,895000
Mahindra,Scorpio,2021,36908,2nd Owner,Diesel,Manual,15.4,120.0,9,600000
Maruti,Swift Dzire,2020,70000,1st Owner,Petrol,Manual,20.85,83.14,5,450000
Volkswagen,Polo,2018,58000,2nd Owner,Diesel,Manual,22.07,73.9,5,460000
Honda,City,2017,47000,2nd Owner,Petrol,Manual,16.8,116.4,5,395000
Toyota,Fortuner,2016,196777,2nd Owner,Diesel,Manual,11.5,171.0,7,1200000
Hyundai,Grand,2023,40000,1st Owner,Petrol,Manual,18.9,81.86,5,500000
Mahindra,KUV100,2023,50000,2nd Owner,Diesel,Manual,25.32,77.0,6,555000
BMW,3,2017,34000,2nd Owner,Diesel,Automatic,13.2,170.0,5,995000
Honda,Amaze,2021,40000,1st Owner,Diesel,Manual,25.8,98.6,5,515000
Maruti,Celerio,2024,15000,1st Owner,Petrol,Manual,23.1,67.04,5,450000
Mahindra,Bolero,2011,340000,1st Owner,Diesel,Manual,13.6,63.0,7,250000
Maruti,Alto,2021,16000,2nd Owner,Petrol,Manual,24.7,47.3,5,325000
Maruti,Wagon R,2011,90000,1st Owner,CNG,Manual,17.3,57.5,5,80000
Maruti,Vitara,2021,80000,1st Owner,Diesel,Manual,24.3,88.5,5,650000
Honda,City,2011,40000,1st Owner,Petrol,Manual,17.7,78.0,5,300000
Maruti,Swift Dzire,2018,70000,2nd Owner,Diesel,Manual,23.4,74.0,5,325000
Maruti,Ertiga,2020,80000,1st Owner,Diesel,Manual,20.77,88.76,7,625000
Maruti,Alto,2022,20000,1st Owner,Petrol,Manual,24.7,47.3,5,250000
Honda,WR-V,2022,33000,2nd Owner,Diesel,Manual,25.5,98.6,5,699000
Ford,Aspire,2020,30000,1st Owner,Petrol,Manual,18.16,86.8,5,450000
Tata,Safari,2023,70000,1st Owner,Diesel,Manual,14.1,147.94,7,700000
Maruti,Swift Dzire,2017,154600,1st Owner,Diesel,Manual,19.3,73.9,5,250000
Hyundai,i20,2020,66392,2nd Owner,Diesel,Manual,21.19,88.73,5,625000
Volkswagen,Polo,2020,120000,1st Owner,Diesel,Manual,20.14,88.8,5,500000
Maruti,Ciaz,2020,60000,1st Owner,Diesel,Manual,28.09,88.5,5,700000
BMW,3,2022,20000,2nd Owner,Diesel,Automatic,13.2,170.0,5,2900000
Mahindra,Scorpio,2020,80000,1st Owner,Diesel,Manual,15.4,120.0,7,850000
Volkswagen,Vento,2019,68000,2nd Owner,Diesel,Manual,20.54,103.6,5,375000
Mahindra,Scorpio,2017,70000,1st Owner,Diesel,Manual,12.05,120.0,8,465000
Mahindra,Bolero,2017,80000,1st Owner,Diesel,Manual,15.96,62.1,7,450000
Tata,Tigor,2023,40000,1st Owner,Petrol,Manual,20.3,84.0,5,550000
Mahindra,Bolero,2019,56467,2nd Owner,Diesel,Manual,15.96,62.1,7,625000
Mahindra,Bolero,2023,20000,1st Owner,Diesel,Manual,16.5,70.0,7,750000
Mahindra,Bolero,2020,107107,2nd Owner,Diesel,Manual,15.96,62.1,7,525000
Maruti,Swift Dzire,2021,60000,1st Owner,Petrol,Manual,20.85,83.14,5,369000
Datsun,GO,2020,14000,2nd Owner,Petrol,Automatic,18.57,76.43,7,265000
Renault,KWID,2020,30000,1st Owner,Petrol,Manual,25.17,53.3,5,200000
Maruti,Wagon R,2021,38000,2nd Owner,Petrol,Manual,21.79,67.05,5,335000
Maruti,Swift,2016,94991,2nd Owner,Petrol,Manual,18.6,85.8,5,315000
Datsun,GO,2024,3300,1st Owner,Petrol,Manual,19.83,67.0,5,490000
Hyundai,Creta,2021,120000,1st Owner,Diesel,Manual,19.67,126.2,5,875000
Toyota,Innova,2024,10000,2nd Owner,Diesel,Automatic,11.36,171.5,7,1900000
Toyota,Fortuner,2015,182432,2nd Owner,Diesel,Manual,11.5,171.0,7,1225000
Hyundai,Creta,2024,35000,1st Owner,Diesel,Manual,22.1,88.7,5,1000000
Tata,Tigor,2023,15572,2nd Owner,Petrol,Manual,20.3,84.0,5,600000
Ford,Ecosport,2019,82100,2nd Owner,Diesel,Manual,23.0,98.96,5,590000
Hyundai,Creta,2021,42530,2nd Owner,Petrol,Manual,15.29,121.3,5,825000
Mahindra,Bolero,2020,93648,1st Owner,Diesel,Manual,15.96,62.1,7,450000
Mahindra,KUV,2022,94000,1st Owner,Petrol,Manual,18.15,82.0,6,315000
Hyundai,Creta,2021,25000,1st Owner,Petrol,Manual,15.29,121.3,5,850000
Jaguar,XF,2017,73001,2nd Owner,Diesel,Automatic,14.74,270.9,5,1299000
Volkswagen,Vento,2016,36000,2nd Owner,Diesel,Manual,20.54,103.5,5,260000
Maruti,Wagon R,2014,42000,2nd Owner,Petrol,Manual,18.9,67.1,5,180000
Mahindra,Bolero,2016,70000,1st Owner,Diesel,Manual,13.6,63.0,7,300000
Hyundai,Verna,2017,65000,2nd Owner,Diesel,Manual,23.9,126.2,5,475000
Hyundai,Verna,2022,10000,1st Owner,Petrol,Manual,17.0,121.3,5,1125000
Hyundai,i20,2021,15000,2nd Owner,Diesel,Manual,21.19,88.76,5,599000
Mahindra,KUV100,2025,35000,1st Owner,Diesel,Manual,25.32,77.0,6,700000
Maruti,Wagon R,2015,78000,1st Owner,CNG,Manual,17.3,57.5,5,165000
Maruti,Alto,2016,115000,2nd Owner,Petrol,Manual,19.7,46.3,5,125000
Ford,Ecosport,2018,39500,2nd Owner,Petrol,Automatic,16.5,110.0,5,449000
Maruti,Swift,2017,60000,1st Owner,Diesel,Manual,22.9,74.0,5,400000
Toyota,Innova,2014,120000,1st Owner,Diesel,Manual,12.8,102.0,8,500000
Hyundai,Santro,2012,50000,1st Owner,Petrol,Manual,17.8,63.0,5,60000
Maruti,Wagon R,2015,45154,2nd Owner,CNG,Manual,17.3,57.5,5,240000
Hyundai,i20,2023,38000,1st Owner,Diesel,Manual,22.54,88.73,5,750000
Maruti,Alto,2018,70000,1st Owner,Petrol,Manual,22.74,47.3,5,170000
Honda,Amaze,2019,44000,1st Owner,Petrol,Manual,18.0,86.7,5,330000
Hyundai,Grand,2022,30000,1st Owner,Diesel,Manual,24.0,73.97,5,390000
BMW,X3,2018,73000,2nd Owner,Diesel,Automatic,16.09,184.0,5,2175000
Ford,Ecosport,2023,74435,2nd Owner,Diesel,Manual,22.7,89.84,5,795000
Renault,KWID,2021,35000,1st Owner,Petrol,Manual,25.17,53.3,5,240000
Hyundai,i10,2015,70000,1st Owner,Petrol,Manual,19.81,68.05,5,150000
Renault,Duster,2019,110000,1st Owner,Diesel,Manual,19.01,108.45,5,415000
Hyundai,Verna,2023,16300,1st Owner,Petrol,Manual,19.1,98.6,5,789000
Maruti,Celerio,2021,24262,2nd Owner,Petrol,Automatic,23.1,67.04,5,460000
BMW,3,2022,33000,2nd Owner,Diesel,Automatic,19.59,187.74,5,3450000
Maruti,Swift,2022,27000,2nd Owner,Petrol,Manual,20.4,81.8,5,570000
Mahindra,Bolero,2017,40000,1st Owner,Diesel,Manual,15.96,62.1,7,500000
Skoda,Rapid,2022,30000,2nd Owner,Petrol,Manual,15.0,105.0,5,720000
Ford,Figo,2019,58187,2nd Owner,Diesel,Manual,20.0,68.05,5,265000
Maruti,Wagon R,2021,29000,2nd Owner,Petrol,Manual,20.51,67.04,5,365000
Hyundai,i20,2018,65000,1st Owner,Diesel,Manual,21.9,88.76,5,390000
Toyota,Innova,2015,128787,2nd Owner,Diesel,Manual,12.8,102.0,8,825000
Maruti,Vitara,2022,72000,2nd Owner,Diesel,Manual,24.3,88.5,5,775000
Hyundai,i20,2018,100000,1st Owner,Diesel,Manual,21.9,88.76,5,320000
Renault,Duster,2023,90000,1st Owner,Diesel,Manual,19.87,83.8,5,750000
Hyundai,i10,2014,70000,1st Owner,Petrol,Manual,20.36,78.9,5,230000
Hyundai,i10,2016,74953,2nd Owner,Petrol,Manual,20.36,78.9,5,145000
Skoda,Rapid,2022,30000,2nd Owner,Petrol,Manual,15.41,103.2,5,720000
Hyundai,i10,2016,41000,2nd Owner,Petrol,Manual,19.81,68.05,5,225000
Toyota,Innova,2022,85000,1st Owner,Diesel,Manual,13.68,147.8,8,1546000
Mahindra,Scorpio,2018,56000,2nd Owner,Diesel,Manual,12.05,120.0,8,625000
Maruti,Alto,2016,70000,1st Owner,Petrol,Manual,20.92,67.1,5,150000
Maruti,Swift,2014,35000,2nd Owner,Diesel,Manual,17.8,75.0,5,225000
Volkswagen,Vento,2021,50000,1st Owner,Diesel,Automatic,22.15,108.6,5,800000
Hyundai,i10,2021,10000,1st Owner,Petrol,Manual,19.81,68.05,5,380000
Maruti,Alto,2024,10000,1st Owner,Petrol,Manual,23.95,67.1,5,360000
Honda,Amaze,2022,85000,1st Owner,Petrol,Manual,17.8,86.7,5,440000
Maruti,Swift,2021,60000,1st Owner,Petrol,Manual,20.4,83.11,5,450000
Maruti,Baleno,2023,50000,1st Owner,Petrol,Manual,21.4,83.1,5,560000
Ford,Ecosport,2020,104278,2nd Owner,Petrol,Manual,18.88,123.37,5,590000
Hyundai,i20,2021,48000,2nd Owner,Diesel,Manual,22.54,88.73,5,750000
Maruti,Celerio,2021,35000,2nd Owner,Petrol,Manual,23.1,67.04,5,385000
Maruti,Eeco,2023,60000,1st Owner,CNG,Manual,21.94,61.7,5,350000
Hyundai,i10,2016,30000,1st Owner,Petrol,Manual,20.36,78.9,5,350000
Hyundai,Grand,2022,40000,1st Owner,Diesel,Manual,24.0,70.0,5,425000
Maruti,Swift,2020,61000,2nd Owner,Diesel,Manual,28.4,74.0,5,450000
Maruti,Alto,2013,50000,1st Owner,Petrol,Manual,19.7,46.3,5,104000
Hyundai,Creta,2021,121054,1st Owner,Diesel,Manual,21.38,88.7,5,770000
Toyota,Innova,2012,110000,2nd Owner,Diesel,Manual,12.8,102.0,7,395000
Hyundai,Santro,2019,40000,1st Owner,Petrol,Manual,17.92,62.1,5,200000
Hyundai,Creta,2022,15000,2nd Owner,Petrol,Manual,15.29,121.3,5,840000
Ford,Freestyle,2023,20000,1st Owner,Petrol,Manual,19.0,94.68,5,725000
BMW,X1,2015,106271,2nd Owner,Diesel,Automatic,17.05,184.0,5,1150000
Maruti,Wagon R,2021,11799,1st Owner,Petrol,Manual,20.51,67.04,5,360000
Tata,Tiago,2024,11000,1st Owner,Petrol,Manual,23.84,84.0,5,555000
Maruti,Swift Dzire,2017,61000,1st Owner,Diesel,Manual,23.4,74.0,5,380000
Hyundai,i10,2015,35000,2nd Owner,Petrol,Manual,20.36,78.9,5,199000
Maruti,Swift,2023,26000,1st Owner,Petrol,Manual,22.0,81.8,5,550000
BMW,5,2022,44000,2nd Owner,Diesel,Automatic,22.48,187.74,5,4200000
Hyundai,Grand,2019,80000,1st Owner,Diesel,Manual,24.0,70.0,5,240000
Mahindra,Thar,2023,19000,2nd Owner,Diesel,Manual,16.55,105.0,6,900000
Volkswagen,Polo,2023,19000,2nd Owner,Petrol,Manual,18.78,75.0,5,599000
Maruti,Swift,2024,17600,1st Owner,Petrol,Manual,21.21,81.8,5,590000
Hyundai,Grand,2023,26800,1st Owner,Petrol,Automatic,18.9,81.86,5,575000
Maruti,Swift,2019,50000,2nd Owner,Diesel,Manual,22.9,74.0,5,500000
Honda,CR-V,2017,49049,2nd Owner,Petrol,Automatic,13.1,141.1,5,750000
Honda,City,2019,45045,2nd Owner,Petrol,Automatic,18.0,117.3,5,550000
Hyundai,Santro,2024,25000,2nd Owner,Petrol,Automatic,20.3,68.07,5,545000
Hyundai,i20,2025,20000,1st Owner,Petrol,Manual,20.35,81.86,5,640000
Hyundai,i20,2019,48000,2nd Owner,Petrol,Manual,18.5,80.0,5,390000
Tata,Harrier,2024,20000,1st Owner,Diesel,Manual,17.0,138.1,5,1750000
Mercedes-Benz,GLS,2022,37000,2nd Owner,Diesel,Automatic,11.0,258.0,7,7000000
Tata,Tiago,2023,60000,1st Owner,Petrol,Manual,23.84,84.0,5,360000
Renault,Duster,2020,120000,1st Owner,Diesel,Manual,20.45,83.8,5,550000
Hyundai,i10,2015,100000,1st Owner,Petrol,Manual,20.36,78.9,5,180000
Honda,Amaze,2022,100000,1st Owner,Diesel,Manual,25.8,98.6,5,410000
Ford,Figo,2020,76416,2nd Owner,Diesel,Manual,25.83,99.0,5,500000
Ford,Ecosport,2019,38125,2nd Owner,Diesel,Manual,22.7,89.84,5,525000
Honda,Civic,2017,80000,1st Owner,Petrol,Automatic,13.9,130.3,5,600000
Maruti,Alto,2012,120000,1st Owner,Petrol,Manual,19.7,46.3,5,90000
Maruti,Swift,2025,10000,2nd Owner,Petrol,Manual,22.0,81.8,5,640000
Mahindra,XUV500,2024,10000,1st Owner,Diesel,Manual,15.1,152.87,7,1700000
Hyundai,Verna,2023,21734,3rd Owner,Petrol,Manual,17.0,121.3,5,925000
Hyundai,i20,2021,35000,2nd Owner,Petrol,Manual,18.6,81.83,5,530000
Ford,Ecosport,2022,35000,2nd Owner,Petrol,Automatic,14.8,121.36,5,850000
Tata,Harrier,2024,17000,2nd Owner,Diesel,Manual,17.0,138.1,5,1650000
Maruti,Wagon R,2019,40000,1st Owner,Petrol,Manual,20.51,67.04,5,295000
Mahindra,XUV500,2022,34000,2nd Owner,Diesel,Manual,16.0,140.0,7,1075000
Ford,Ecosport,2020,50000,2nd Owner,Diesel,Manual,22.7,89.84,5,590000
Ford,Ecosport,2019,64000,2nd Owner,Diesel,Manual,22.7,89.84,5,415000
Maruti,Vitara,2023,69000,2nd Owner,Diesel,Automatic,24.3,88.5,5,831000
Hyundai,Venue,2024,12000,2nd Owner,Diesel,Manual,23.7,88.7,5,1099000
Maruti,Swift Dzire,2017,66581,2nd Owner,Petrol,Automatic,17.4,85.8,5,395000
